added,collx_id,category,number,name,team,year,brand,set,flags,condition,market_value,notes,front_image,back_image
1/25/2024,322497976,Basketball,254,Larry Bird,USA,2019,Panini,2019-20 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322497976-front.jpg,
8/13/2022,22450969,Basketball,254,Larry Bird,USA,2019,Panini,2019-20 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22450969-1660401860-front.jpg,
2/1/2024,327455349,Basketball,507,Larry Bird,Boston Celtics,1992,Upper Deck,1992-93 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327455349-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-327455349-back.jpg
2/1/2024,327455659,Basketball,337,Larry Bird,USA,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327455659-front.jpg,
2/1/2024,327455635,Basketball,337,Larry Bird,USA,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327455635-front.jpg,
2/1/2024,327445822,Basketball,14,Larry Bird,Boston Celtics,1990,,1990-91 SkyBox,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327445822-front.jpg,
3/30/2024,365761958,Basketball,250,Larry Brown,Los Angeles Clippers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365761958-front.jpg,
3/30/2024,365650311,Basketball,250,Larry Brown,Los Angeles Clippers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365650311-front.jpg,
8/12/2022,22138242,Football,23,Larry Fitzgerald,Arizona Cardinals,2020,Panini,2020 Panini Select,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22138242-1660306134-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22138242-1660306134-back.jpg
8/12/2022,22147971,Baseball,624,Larry Herndon,San Francisco Giants,1979,Topps,1979 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22147971-1660311159-front.jpg,
3/30/2024,365868831,Baseball,200,Larry Jansen,New York Giants,1994,Topps,1994 Topps Archives 1954,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365868831-front.jpg,
3/30/2024,365668298,Basketball,2,Larry Johnson,Charlotte Hornets,1991,Upper Deck,1991-92 Upper Deck,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365668298-front.jpg,
3/30/2024,365671377,Basketball,D1,Larry Johnson,Charlotte Hornets,1995,,1995-96 SkyBox Premium - Dynamic,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365671377-front.jpg,
3/30/2024,365656442,Basketball,82,Larry Johnson,New York Knicks,1999,Upper Deck,1999-00 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365656442-front.jpg,
3/30/2024,365656010,Basketball,21,Larry Johnson,Charlotte Hornets,1995,,1995-96 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365656010-front.jpg,
1/31/2024,326855870,Football,274,Larry McCarren,Green Bay Packers,1984,Topps,1984 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326855870-front.jpg,
8/12/2022,22108332,Football,274,Larry McCarren,Green Bay Packers,1984,Topps,1984 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22108332-1660285004-front.jpg,
8/12/2022,22130043,Football,296,Larry Rountree III,Los Angeles Chargers,2021,Donruss,2021 Donruss,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22130043-1660300064-front.jpg,
3/30/2024,365757609,Basketball,228,Larry Smith,San Antonio Spurs,1992,Upper Deck,1992-93 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365757609-front.jpg,
3/30/2024,365845454,Basketball,145,Larry Smith,San Antonio Spurs,1993,Upper Deck,1993-94 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365845454-front.jpg,
1/27/2024,323941454,Baseball,69,Larry Walker,Colorado Rockies,2021,Prizm,2021 Panini Prizm - Green Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323941454-front.jpg,
1/27/2024,323668527,Baseball,370,Larry Walker,Montreal Expos,1994,Upper Deck,1994 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323668527-front.jpg,
1/27/2024,323673940,Baseball,221,Larry Walker,Colorado Rockies,1999,Topps,1999 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323673940-front.jpg,
3/30/2024,365817646,Basketball,392,Latrell Sprewell,Golden State Warriors,1992,Topps,1992-93 Topps,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365817646-front.jpg,
3/30/2024,365756561,Basketball,TT3,Latrell Sprewell,Golden State Warriors,1996,,1996-97 SkyBox Premium - Triple Threats,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365756561-front.jpg,
3/30/2024,365846563,Basketball,153,Latrell Sprewell,Golden State Warriors,1993,Topps,1993-94 Topps - Gold,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365846563-front.jpg,
1/17/2024,316191476,Football,321,Lawrence Taylor,New York Giants,1984,Topps,1984 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316191476-front.jpg,
8/8/2022,21132207,Football,321,Lawrence Taylor,New York Giants,1984,Topps,1984 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-21132207-1659996024-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-21132207-1659996024-back.jpg
4/4/2024,369157467,Football,105,Lawrence Taylor,New York Giants,1993,Topps,1993 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369157467-front.jpg,
1/27/2024,324139554,Football,273,Lawrence Taylor,New York Giants,1991,Pinnacle,1991 Pinnacle,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324139554-front.jpg,
1/27/2024,324137746,Football,599,Lawrence Taylor,New York Giants,1992,Upper Deck,1992 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324137746-front.jpg,
1/27/2024,324136766,Football,599,Lawrence Taylor,New York Giants,1992,Upper Deck,1992 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324136766-front.jpg,
1/27/2024,324137547,Football,120,Lawrence Taylor,New York Giants,1992,,1992 Collector's Edge,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324137547-front.jpg,
1/27/2024,324137179,Football,120,Lawrence Taylor,New York Giants,1992,,1992 Collector's Edge,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324137179-front.jpg,
4/4/2024,369157700,Football,571,Lawrence Taylor,New York Giants,1990,Score,1990 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369157700-front.jpg,
8/12/2022,22129740,Football,83,Lawrence Taylor,New York Giants,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129740-1660299818-front.jpg,
1/27/2024,324140539,Football,87,Lawrence Taylor,New York Giants,1991,Upper Deck,1991 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324140539-front.jpg,
1/27/2024,324139850,Football,87,Lawrence Taylor,New York Giants,1991,Upper Deck,1991 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324139850-front.jpg,
1/27/2024,324136529,Football,371,Lawrence Taylor,New York Giants,1991,Bowman,1991 Bowman,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324136529-front.jpg,
1/27/2024,324138996,Football,445,Lawrence Taylor,New York Giants,1991,Upper Deck,1991 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-324138996-front.jpg,
8/12/2022,22135724,Football,61,Leighton Vander Esch,Dallas Cowboys,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22135724-1660304184-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22135724-1660304184-back.jpg
4/4/2024,369138693,Football,Jan-40,Len Dawson,Kansas City Chiefs,2021,Donruss,2021 Donruss - Retro 2001,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369138693-front.jpg,
8/13/2022,22467148,Baseball,18,Leody Taveras,Texas Rangers,2021,Bowman,2021 Bowman,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22467148-1660406286-front.jpg,
1/27/2024,323610832,Football,RS-LF,Leonard Fournette,Jacksonville Jaguars,2018,Panini,2018 Panini Prestige - Rising Stars,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323610832-front.jpg,
8/10/2022,21470289,Football,RS-LF,Leonard Fournette,Jacksonville Jaguars,2018,Panini,2018 Panini Prestige - Rising Stars,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-21470289-1660093032-front.jpg,
8/14/2022,22866767,Football,64,Leonard Fournette,LSU Tigers,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22866767-1660511459-front.jpg,
8/12/2022,22061230,Football,64,Leonard Fournette,LSU Tigers,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22061230-1660271991-front.jpg,
3/30/2024,365872422,Baseball,244,Leroy Wheat,Philadelphia Athletics,1994,Topps,1994 Topps Archives 1954,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365872422-front.jpg,
8/12/2022,22108091,Football,109,Lester Hayes,Los Angeles Raiders,1984,Topps,1984 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22108091-1660284849-front.jpg,
8/12/2022,22135698,Football,157,Le'Veon Bell,New York Jets,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22135698-1660304166-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22135698-1660304166-back.jpg
1/27/2024,323722680,Baseball,80,Liam Hendriks,Oakland Athletics,2021,Topps,2021 Topps - 70th Anniversary Celebration,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323722680-front.jpg,
3/30/2024,365656295,Basketball,274,Lindsey Hunter,Detroit Pistons,1993,,1993-94 Stadium Club - First Day Issue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365656295-front.jpg,
8/12/2022,22143376,Baseball,TOC-29,Logan Davidson,Oakland Athletics,2020,Prizm,2020 Panini Prizm - Top of The Class,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22143376-1660309110-front.jpg,
8/12/2022,22093433,Football,264,London Fletcher,St. Louis Rams,2000,Topps,2000 Topps,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22093433-1660279752-front.jpg,
1/25/2024,322475952,Multi-sport,108,Lou Gehrig,New York Yankees,1992,,1992 Sports Illustrated for Kids,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322475952-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322475952-back.jpg
1/27/2024,323722714,Baseball,98,Lourdes Gurriel Jr.,Toronto Blue Jays,2021,Topps,2021 Topps - 70th Anniversary Celebration,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323722714-front.jpg,
3/30/2024,365849445,Basketball,28,Luc Longley,Chicago Bulls,1994,,1994-95 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365849445-front.jpg,
2/1/2024,327437034,Basketball,13,Luc Longley,Chicago Bulls,1996,,1996-97 Metal,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327437034-front.jpg,
3/30/2024,365849313,Basketball,163,Luc Longley,Chicago Bulls,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365849313-front.jpg,
8/8/2022,20928872,Hockey,588,Luc Robitaille,Los Angeles Kings,2009,,2009-10 O-Pee-Chee - Rainbow,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20928872-1659925726-front.jpg,
1/25/2024,322497169,Baseball,SM-14,Lucas Giolito,Chicago White Sox,2021,Topps,2021 Topps Fire - Smoke and Mirrors Gold Minted,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322497169-front.jpg,
8/13/2022,22467808,Baseball,68,Luis Campusano,San Diego Padres,2021,Bowman,2021 Bowman,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22467808-1660406456-front.jpg,
8/13/2022,22467763,Baseball,68,Luis Campusano,San Diego Padres,2021,Bowman,2021 Bowman,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22467763-1660406448-front.jpg,
1/17/2024,316200829,Baseball,BTP-96,Luis Campusano,San Diego Padres,2020,Bowman,2020 Bowman - Chrome Bowman Scouts Top 100,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316200829-front.jpg,
1/25/2024,322468815,Baseball,80,Luis Campusano,San Diego Padres,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322468815-front.jpg,
1/25/2024,322466929,Baseball,36,Luis Garcia,Washington Nationals,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322466929-front.jpg,
3/31/2024,366111903,Baseball,119,Luis Guillorme,New York Mets,2019,Topps,2019 Topps Gypsy Queen,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366111903-front.jpg,
1/27/2024,323704785,Baseball,223a,Luis Robert,Chicago White Sox,2021,Topps,2021 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323704785-front.jpg,
1/27/2024,323730962,Baseball,T52-19,Luis Robert,Chicago White Sox,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323730962-front.jpg,
1/25/2024,322491456,Baseball,18,Luis Robert,Chicago White Sox,2020,Bowman,2020 Bowman,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322491456-front.jpg,
1/25/2024,322465553,Baseball,9,Luis Robert,Chicago White Sox,2021,Topps,2021 Topps Fire,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322465553-front.jpg,
8/12/2022,22130576,Football,307,Luke Farrell,Jacksonville Jaguars,2021,Donruss,2021 Donruss,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22130576-1660300444-front.jpg,
8/12/2022,22056784,Football,67,Luke Kuechly,Boston College Eagles,2016,Prizm,2016 Panini Prizm Collegiate Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22056784-1660271046-front.jpg,
1/27/2024,323702438,Baseball,252,Luke Voit,New York Yankees,2021,Topps,2021 Topps - Rainbow Foil,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323702438-front.jpg,
1/31/2024,326855053,Football,220,Lyle Alzado,Cleveland Browns,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326855053-front.jpg,
8/12/2022,22108402,Football,220,Lyle Alzado,Cleveland Browns,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22108402-1660285044-front.jpg,
8/8/2022,20970254,Football,140,Mac Jones,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20970254-1659936167-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20970254-1659936167-back.jpg
8/12/2022,22130421,Football,255,Mac Jones,New England Patriots,2021,Donruss,2021 Donruss,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22130421-1660300320-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22130421-1660300320-back.jpg
8/6/2022,20453666,Football,SN-MJO,Mac Jones,New England Patriots,2021,Panini,2021 Panini Contenders - Supernatural,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20453666-1659801421-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20453666-1659801421-back.jpg
1/16/2024,315182330,Football,RN-MJO,Mac Jones / Najee Ha,,2021,Panini,2021 Panini Contenders - Round Numbers Emerald,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315182330-front.jpg,
8/13/2022,22468248,Baseball,BP-105,MacKenzie Gore,San Diego Padres,2021,Bowman,2021 Bowman - Prospects,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22468248-1660406566-front.jpg,
1/25/2024,322481060,Baseball,159,Magglio Ordonez,Chicago White Sox,2002,,2002 SPx,"MEM, SN800",RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322481060-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322481060-back.jpg
3/30/2024,365627489,Basketball,16,Magic Johnson,,1991,Upper Deck,1991-92 Upper Deck Spanish,AS,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627489-front.jpg,
3/30/2024,365627222,Basketball,330,Magic Johnson,Los Angeles Lakers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627222-front.jpg,
3/30/2024,365628261,Basketball,309,Magic Johnson,Los Angeles Lakers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365628261-front.jpg,
3/30/2024,365627984,Basketball,32a,Magic Johnson,Los Angeles Lakers,1992,Upper Deck,1992-93 Upper Deck,SP,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627984-front.jpg,
3/30/2024,365627628,Basketball,331,Magic Johnson,Los Angeles Lakers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627628-front.jpg,
3/30/2024,365627879,Basketball,328,Magic Johnson,Los Angeles Lakers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627879-front.jpg,
3/30/2024,365627762,Basketball,329,Magic Johnson,Los Angeles Lakers,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365627762-front.jpg,
3/30/2024,365628145,Basketball,340,Magic Johnson,USA,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365628145-front.jpg,
8/12/2022,22119308,Football,399,Malcolm Perry,Miami Dolphins,2020,Prizm,2020 Panini Select - Silver Prizm,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22119308-1660291022-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22119308-1660291022-back.jpg
3/30/2024,365868121,Baseball,93,Mallex Smith,Seattle Mariners,2020,Topps,2020 Topps Archives,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365868121-front.jpg,
1/27/2024,323729606,Baseball,T52-24,Manny Machado,San Diego Padres,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323729606-front.jpg,
3/31/2024,366023805,Baseball,25,Manny Machado,Baltimore Orioles,2018,Topps,2018 Topps - Rainbow Foil,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366023805-front.jpg,
4/4/2024,369073989,Baseball,30,Manny Machado,Baltimore Orioles,2016,Topps,2016 Topps Chrome,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369073989-front.jpg,
1/27/2024,323678789,Baseball,18,Manny Ramirez,Cleveland Indians,1995,,1995 Summit,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323678789-front.jpg,
1/31/2024,326855912,Football,299,Marc Wilson,Los Angeles Raiders,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326855912-front.jpg,
